stock_id,images,age,city,highway,transmission,drive,engine,cylinder,horsepower,torque,rating_5,rating_4,rating_3,rating_2,rating_1,mileage,owner,event,recall,"store[T.Fremont, CA]","store[T.Fresno, CA]","store[T.Modesto, CA]","store[T.Pleasanton, CA]","store[T.Reno, NV]","store[T.Roseville, CA]","store[T.Sacramento, CA]","store[T.San Francisco, CA]","store[T.San Jose, CA]","store[T.Santa Rosa, CA]",Intercept,make[T.Audi],make[T.BMW],make[T.Buick],make[T.Cadillac],make[T.Chevrolet],make[T.Chrysler],make[T.Dodge],make[T.Fiat],make[T.Ford],make[T.GMC],make[T.Honda],make[T.Hyundai],make[T.Infiniti],make[T.Jaguar],make[T.Jeep],make[T.Kia],make[T.Land],make[T.Lexus],make[T.Lincoln],make[T.Mazda],make[T.Mercedes-Benz],make[T.Mercury],make[T.Mini],make[T.Mitsubishi],make[T.Nissan],make[T.Pontiac],make[T.Porsche],make[T.Scion],make[T.Smart],make[T.Subaru],make[T.Toyota],make[T.Volkswagen],make[T.Volvo],torque_log,horsepower_log,image_quad,image_cub,age_quad,age_cub,luxury,mileage_morethan_100k,predicted,price,pred_perc
15867329,21,4,24.0,33.0,0,1,2.0,4.0,220.0,258.0,4,1,0,0,0,29.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.552959584921617,5.393627546352362,441,9261,16,64,1.0,0,25398.670586556254,20599.0,1.233005028717717
15945598,20,10,19.0,28.0,0,0,3.5,6.0,268.0,248.0,13,3,0,0,0,120.0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5134287461649825,5.5909869805108565,400,8000,100,1000,0.0,1,12907.712960832907,9599.0,1.3446935056602674
15985249,21,2,18.0,27.0,1,0,3.7,6.0,300.0,280.0,3,1,0,0,0,19.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.634789603169249,5.703782474656201,441,9261,4,8,0.0,0,24903.11825707776,19998.0,1.2452804408979778
16062081,21,6,27.0,36.0,0,0,2.4,4.0,227.04213298222516,228.3531746031746,54,16,2,2,0,40.0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430893441891168,5.425135608109609,441,9261,36,216,0.0,0,18889.212379064447,14599.0,1.2938702910517466
15778805,24,3,20.0,29.0,0,0,3.0,6.0,340.0,332.0,0,0,0,0,0,24.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.805134968916488,5.8289456176102075,576,13824,9,27,1.0,0,37260.79973635249,27998.0,1.330837907577416
16169943,20,2,28.0,36.0,0,0,1.8,4.0,137.0,126.0,0,0,0,0,0,6.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.836281906951478,4.919980925828125,400,8000,4,8,0.0,0,20396.173306539735,16599.0,1.2287591605843566
15763583,19,3,23.676431424766978,31.466045272969374,0,0,3.6,6.0,227.04213298222516,228.3531746031746,4,0,0,0,0,47.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430893441891168,5.425135608109609,361,6859,9,27,0.0,0,18707.032911046597,12998.0,1.4392239506883058
16058543,0,2,24.0,30.0,0,1,1.4,4.0,138.0,148.0,0,0,0,0,0,10.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.997212273764115,4.927253685157205,0,0,4,8,0.0,0,21861.40178704453,17998.0,1.2146572834228542
16244218,25,2,12.0,17.0,0,1,6.7,8.0,440.0,925.0,0,0,0,0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.829793737512425,6.0867747269123065,625,15625,4,8,0.0,0,85822.84633504947,62998.0,1.3623106501007884
16329062,0,3,23.676431424766978,31.466045272969374,1,0,1.8,4.0,138.0,125.0,1,0,0,0,0,24.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015,4.927253685157205,0,0,9,27,0.0,0,16669.60502557176,12998.0,1.28247461344605
16062156,26,4,16.0,23.0,0,1,3.6,6.0,308.0,265.0,4,1,0,0,0,41.0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.579729825986222,5.730099782973574,676,17576,16,64,1.0,0,32111.655149623082,25998.0,1.2351586718064114
15438710,24,6,13.0,18.0,0,1,5.0,8.0,375.0,375.0,1,1,1,0,0,47.0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.926926025970411,5.926926025970411,576,13824,36,216,1.0,0,43338.203181633144,32998.0,1.3133584817756574
15832596,19,6,23.676431424766978,31.466045272969374,0,0,2.5,5.0,227.04213298222516,228.3531746031746,29,14,1,0,0,23.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.430893441891168,5.425135608109609,361,6859,36,216,0.0,0,14531.74832389936,11998.0,1.2111808904733588
16301618,19,4,24.0,33.0,0,1,2.0,4.0,220.0,258.0,4,1,0,0,0,31.0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.552959584921617,5.393627546352362,361,6859,16,64,1.0,0,24892.10295574483,19998.0,1.2447296207493166
16182603,0,4,16.0,24.0,0,1,3.6,6.0,283.0,260.0,28,10,3,3,1,59.0,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.560681631015528,5.645446897643238,0,0,16,64,1.0,0,20767.01612775599,16998.0,1.221732917270031
15512006,21,11,18.0,23.0,0,0,3.5,6.0,270.0,251.0,22,11,1,0,0,126.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5254529391317835,5.598421958998375,441,9261,121,1331,1.0,1,14574.906257601719,11998.0,1.2147779844642206
16020059,21,5,23.676431424766978,31.466045272969374,0,0,3.6,6.0,303.0,264.0,17,9,1,0,1,67.0,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.575949103146316,5.713732805509369,441,9261,25,125,0.0,0,18019.129665880053,11599.0,1.5535071700905296
